id|name|trackid|trackname
p06|Pollini|p06_181|"11. Sonata in C sharp minor Op. 27 No. 2 Sonata quasi una fantasia - 3. Presto agitato-1"
p06|Pollini|p06_182|"11. Sonata in G major Op. 79 - 1. Presto alla tedesca-1"
p06|Pollini|p06_183|"11. Sonata in G minor Op. 49 No. 1 - 1. Andante-1"
p06|Pollini|p06_184|"11. Sonata No. 3 in C major, Op. 2,3 - 3. Scherzo- Allegro-1"
p06|Pollini|p06_185|"11. Sonata No.8 in C minor, Op.13“Pathetique” - I. Grave–Allegro di molto e con brio-1"
p06|Pollini|p06_186|"12 - Davidsbuendlertaenze, Op. 6 - XII. Mit Humor (Florestan)-1"
p06|Pollini|p06_187|"12 CD 1Maurizio Pollini - 09. Variation III-1"
p06|Pollini|p06_188|"12 CD 2Maurizio Pollini - Recitativo-1"
p06|Pollini|p06_189|"12 Chopin F. - Op.10 - No.12 c-moll Allegro con fuoco-1"
p06|Pollini|p06_190|"12 Maurizio Pollini - Fuga VI - BWV 851-1"
p06|Pollini|p06_191|"12 Maurizio Pollini - Fuga XVIII - BWV 863-1"
p06|Pollini|p06_192|"12. Beethoven- Piano Sonata No.11 in B flat major, Op.22 - 2. Adagio con molto espressione-1"
p06|Pollini|p06_193|"12. Sonata in C minor Op. 111 - 2. Arietta. Adagio molto semplice e cantabile-1"
p06|Pollini|p06_194|"12. Sonata in D major Op. 28 - 1. Allegro-1"
p06|Pollini|p06_195|"12. Sonata in G major Op. 79 - 2. Andante-1"
p06|Pollini|p06_196|"12. Sonata in G minor Op. 49 No. 1 - 2. Rondo. Allegro-1"
p06|Pollini|p06_197|"12. Sonata No. 3 in C major, Op. 2,3 - 4. Allegro assai-1"
p06|Pollini|p06_198|"12. Sonata No.8 in C minor, Op.13“Pathetique” - II. Adagio cantabile-1"
p06|Pollini|p06_199|"13 - Davidsbuendlertaenze, Op. 6 - XIII. Wild und lustig (Florestan und Eusebius)-1"
p06|Pollini|p06_200|"13 CD 1Maurizio Pollini - 10. Variation IV-1"
p06|Pollini|p06_201|"13 CD 2Maurizio Pollini - Andante sostenuto-1"
p06|Pollini|p06_202|"13 Chopin F. - Op.25 - No.1 As-dur Allegro sostenuto-1"
p06|Pollini|p06_203|"13 Maurizio Pollini - Praeludium VII - BWV 852-1"
p06|Pollini|p06_204|"13 Maurizio Pollini - Praeludium XIX - BWV 864-1"
p06|Pollini|p06_205|"13. Beethoven- Piano Sonata No.11 in B flat major, Op.22 - 3. Menuetto-1"
p06|Pollini|p06_206|"13. Sonata in D major Op. 28 - 2. Andante-1"
p06|Pollini|p06_207|"13. Sonata in G major Op. 49 No. 2 - 1. Allegro, ma non troppo-1"
p06|Pollini|p06_208|"13. Sonata in G major Op. 79 - 3. Vivace-1"
p06|Pollini|p06_209|"13. Sonata No.8 in C minor, Op.13“Pathetique” - III. Rondo. Allegro-1"
p06|Pollini|p06_210|"14 - Davidsbuendlertaenze, Op. 6 - XIV. Zart und singend (Eusebius)-1"
p06|Pollini|p06_211|"14 CD 1Maurizio Pollini - 11. Variation V-1"
p06|Pollini|p06_212|"14 CD 2Maurizio Pollini - Quasi Adagio-1"
p06|Pollini|p06_213|"14 Chopin F. - Op.25 - No.2 f-moll Presto-1"
p06|Pollini|p06_214|"14 Maurizio Pollini - Fuga VII - BWV 852-1"
p06|Pollini|p06_215|"14 Maurizio Pollini - Fuga XIX - BWV 864-1"
p06|Pollini|p06_216|"14. Beethoven- Piano Sonata No.11 in B flat major, Op.22 - 4. Rondo. Allegretto-1"
p06|Pollini|p06_217|"14. Sonata in D major Op. 28 - 3. Scherzo. Allegro vivace-1"
p06|Pollini|p06_218|"14. Sonata in G major Op. 49 No. 2 - 2. Tempo di Menuetto-1"
p06|Pollini|p06_219|"15 - Davidsbuendlertaenze, Op. 6 - XV. Frisch (Florestan und Eusebius)-1"
p06|Pollini|p06_220|"15 CD 1Maurizio Pollini - 12. Etude VI-1"
p06|Pollini|p06_221|"15 CD 2Maurizio Pollini - Allegro energico-1"
p06|Pollini|p06_222|"15 Chopin F. - Op.25 - No.3 F-dur Allegro-1"
p06|Pollini|p06_223|"15 Maurizio Pollini - Praeludium VIII - BWV 853-1"
p06|Pollini|p06_224|"15 Maurizio Pollini - Praeludium XX - BWV 865-1"
p06|Pollini|p06_225|"15. Sonata in D major Op. 28 - 4. Rondo. Allegro, ma non troppo-1"
p06|Pollini|p06_226|"16 - Davidsbuendlertaenze, Op. 6 - XVI. Mit gutem Humor-1"
p06|Pollini|p06_227|"16 CD 1Maurizio Pollini - 13. Etude VII-1"
p06|Pollini|p06_228|"16 CD 2Maurizio Pollini - Piu mosso-1"
p06|Pollini|p06_229|"16 Chopin F. - Op.25 - No.4 a-moll Agitato-1"
p06|Pollini|p06_230|"16 Maurizio Pollini - Fuga VIII - BWV 853-1"
p06|Pollini|p06_231|"16 Maurizio Pollini - Fuga XX - BWV 865-1"
p06|Pollini|p06_232|"17 - Davidsbuendlertaenze, Op. 6 - XVII. Wie aus der Ferne (Florestan und Eusebius)-1"
p06|Pollini|p06_233|"17 CD 1Maurizio Pollini - 14. Etude VII-1"
p06|Pollini|p06_234|"17 CD 2Maurizio Pollini - Stretta quasi Presto-1"
p06|Pollini|p06_235|"17 Chopin F. - Op.25 - No.5 e-moll Vivace-1"
p06|Pollini|p06_236|"17 Maurizio Pollini - Praeludium IX - BWV 854-1"
p06|Pollini|p06_237|"17 Maurizio Pollini - Praeludium XXI - BWV 866-1"
p06|Pollini|p06_238|"18 - Davidsbuendlertaenze, Op. 6 - XVIII. Nicht schnell (Eusebius)-1"
p06|Pollini|p06_239|"18 CD 1Maurizio Pollini - 15. Etude IX-1"
p06|Pollini|p06_240|"18 CD 2Maurizio Pollini - Presto Prestissimo-1"
p06|Pollini|p06_241|"18 Chopin F. - Op.25 - No.6 gis-moll Allegro-1"
p06|Pollini|p06_242|"18 Maurizio Pollini - Fuga IX - BWV 854-1"
p06|Pollini|p06_243|"18 Maurizio Pollini - Fuga XXI - BWV 866-1"
p06|Pollini|p06_244|"19 - Concert sans orchestre (Klaviersonate Nr. 3) f-moll, Op. 14 - I. Allegro brillante-1"
p06|Pollini|p06_245|"19 CD 1Maurizio Pollini - 16. Etude X-1"
p06|Pollini|p06_246|"19 CD 2Maurizio Pollini - Andante sostenuto-1"
p06|Pollini|p06_247|"19 Chopin F. - Op.25 - No.7 cis-moll Lento-1"
p06|Pollini|p06_248|"19 Maurizio Pollini - Praeludium X - BWV 855-1"
p06|Pollini|p06_249|"19 Maurizio Pollini - Praeludium XXII - BWV 867-1"
p06|Pollini|p06_250|"20 - Concert sans orchestre (Klaviersonate Nr. 3) f-moll, Op. 14 - II. Quasi Variazioni. Andantino de Clara Wieck-1"
p06|Pollini|p06_251|"20 CD 1Maurizio Pollini - 17. Etude XI-1"
p06|Pollini|p06_252|"20 CD 2Maurizio Pollini - Allegro moderato-1"
p06|Pollini|p06_253|"20 Chopin F. - Op.25 - No.8 Des-dur Vivace-1"
p06|Pollini|p06_254|"20 Maurizio Pollini - Fuga X - BWV 855-1"
p06|Pollini|p06_255|"20 Maurizio Pollini - Fuga XXII - BWV 867-1"
p06|Pollini|p06_256|"21 - Concert sans orchestre (Klaviersonate Nr. 3) f-moll, Op. 14 - III. Prestissimo possibile-1"
p06|Pollini|p06_257|"21 CD 1Maurizio Pollini - 18. Etude XII-1"
p06|Pollini|p06_258|"21 CD 2Maurizio Pollini - Lento assai-1"
p06|Pollini|p06_259|"21 Chopin F. - Op.25 - No.9 Ges-dur Allegro assai-1"
p06|Pollini|p06_260|"21 Maurizio Pollini - Praeludium XI - BWV 856-1"
p06|Pollini|p06_261|"21 Maurizio Pollini - Praeludium XXIII - BWV 868-1"
p06|Pollini|p06_262|"22 CD 1Maurizio Pollini - I. StravinskyThree Movements from 'Petrouchka'1. Danse russe. Allegro g...-1"
p06|Pollini|p06_263|"22 CD 2Maurizio Pollini - C.  DebussyIX. Pour les notes repetees, from '12 Etudes'-1"
p06|Pollini|p06_264|"22 Chopin F. - Op.25 - No.10 b-moll Allegro con fuoco-1"
p06|Pollini|p06_265|"22 Maurizio Pollini - Fuga XI - BWV 856-1"
